Date,Currency,Mean,Buy,Sell
2/12/2022,CHINESE YUAN,17.3657,17.3508,17.3806
2/12/2022,AUSTRALIAN $,83.5426,83.4621,83.623
2/12/2022,HONGKONG DOLLAR,15.7428,15.7299,15.7556
1/12/2022,US DOLLAR,122.5,122.4,122.6
1/12/2022,KES / RWF,8.8304,8.7556,8.9052
1/12/2022,KES / TSHS,19.0449,18.9886,19.1013
1/12/2022,KES / BIF,16.9022,16.6476,17.1569
1/12/2022,S FRANC,128.8118,128.6796,128.944
1/12/2022,CAN $,90.6535,90.566,90.7409
1/12/2022,STG POUND,146.9238,146.7865,147.0612
1/12/2022,KES / USHS,30.5307,30.4649,30.5964
1/12/2022,DAN KRONER,17.0765,17.0614,17.0916
1/12/2022,SINGAPORE DOLLAR,89.609,89.5195,89.6986
1/12/2022,NOR KRONER,12.3774,12.3649,12.39
1/12/2022,SW KRONER,11.615,11.6039,11.6261
1/12/2022,JPY (100),87.9808,87.9058,88.0557
1/12/2022,SA RAND,7.2383,7.2292,7.2474
1/12/2022,CHINESE YUAN,17.2959,17.2757,17.3161
1/12/2022,EURO,126.9685,126.8476,127.0894
1/12/2022,AUSTRALIAN $,82.3445,82.265,82.424
1/12/2022,HONGKONG DOLLAR,15.7033,15.6905,15.7161
1/12/2022,AE DIRHAM,33.3515,33.3234,33.3796
1/12/2022,IND RUPEE,1.5054,1.5036,1.5071
1/12/2022,SAUDI RIYAL,32.5863,32.5575,32.6151
30/11/2022,US DOLLAR,122.4471,122.3471,122.5471
30/11/2022,SA RAND,7.2216,7.2137,7.2295
30/11/2022,KES / USHS,30.5439,30.4781,30.6096
30/11/2022,KES / RWF,8.8338,8.7586,8.9091
30/11/2022,KES / TSHS,19.0613,19.0049,19.1177
30/11/2022,EURO,127.125,127.0012,127.2488
30/11/2022,KES / BIF,16.9089,16.6536,17.1643
30/11/2022,CAN $,90.237,90.16,90.314
30/11/2022,IND RUPEE,1.5009,1.4995,1.5022
30/11/2022,DAN KRONER,17.0505,17.035,17.0659
30/11/2022,NOR KRONER,12.2626,12.2479,12.2772
30/11/2022,S FRANC,128.5871,128.4753,128.6989
30/11/2022,AE DIRHAM,33.3362,33.3053,33.367
30/11/2022,JPY (100),88.4062,88.3308,88.4816
30/11/2022,SAUDI RIYAL,32.5765,32.5434,32.6096
30/11/2022,CHINESE YUAN,17.1408,17.1208,17.1608
30/11/2022,SINGAPORE DOLLAR,89.2927,89.2133,89.3721
30/11/2022,AUSTRALIAN $,82.0089,81.9358,82.082
30/11/2022,STG POUND,147.2071,147.0624,147.3518
30/11/2022,HONGKONG DOLLAR,15.6833,15.6705,15.6961
30/11/2022,SW KRONER,11.5959,11.5825,11.6093
29/11/2022,CAN $,91.2032,91.1151,91.2913
29/11/2022,US DOLLAR,122.3765,122.2765,122.4765
29/11/2022,SA RAND,7.1593,7.1529,7.1657
29/11/2022,KES / TSHS,19.0723,19.0159,19.1288
29/11/2022,EURO,127.9229,127.7953,128.0506
29/11/2022,S FRANC,129.8287,129.695,129.9623
29/11/2022,NOR KRONER,12.3654,12.3534,12.3774
29/11/2022,KES / RWF,8.836,8.7578,8.9142
29/11/2022,IND RUPEE,1.5005,1.499,1.5021
29/11/2022,STG POUND,147.9729,147.8282,148.1176
29/11/2022,JPY (100),88.7719,88.6961,88.8476
29/11/2022,SAUDI RIYAL,32.5634,32.5316,32.5952
29/11/2022,KES / USHS,30.5206,30.4548,30.5864
29/11/2022,SW KRONER,11.7936,11.7823,11.805
29/11/2022,AUSTRALIAN $,82.1881,82.0964,82.2797
29/11/2022,KES / BIF,16.9162,16.6583,17.1742
29/11/2022,DAN KRONER,17.2607,17.2454,17.276
29/11/2022,AE DIRHAM,33.3179,33.2897,33.346
29/11/2022,HONGKONG DOLLAR,15.661,15.6482,15.6738
29/11/2022,CHINESE YUAN,17.0179,16.9996,17.0362
29/11/2022,SINGAPORE DOLLAR,89.1729,89.0968,89.249
28/11/2022,US DOLLAR,122.3353,122.2353,122.4353
28/11/2022,EURO,127.0835,126.9641,127.2029
28/11/2022,STG POUND,147.8982,147.7524,148.0441
28/11/2022,KES / TSHS,19.0788,19.0223,19.1352
28/11/2022,AE DIRHAM,33.3057,33.274,33.3375
28/11/2022,JPY (100),87.8688,87.7875,87.9501
28/11/2022,DAN KRONER,17.0673,17.0524,17.0822
28/11/2022,KES / BIF,16.9219,16.6639,17.18
28/11/2022,KES / USHS,30.5718,30.5059,30.6376
28/11/2022,NOR KRONER,12.3443,12.3316,12.3571
28/11/2022,S FRANC,129.3185,129.1855,129.4516
28/11/2022,SW KRONER,11.7365,11.7252,11.7479
28/11/2022,SAUDI RIYAL,32.5555,32.5267,32.5842
28/11/2022,CAN $,91.606,91.5277,91.6844
28/11/2022,SA RAND,7.1442,7.137,7.1514
28/11/2022,SINGAPORE DOLLAR,88.8968,88.808,88.9856
28/11/2022,HONGKONG DOLLAR,15.6533,15.6405,15.6661
28/11/2022,KES / RWF,8.8388,8.7605,8.9172
28/11/2022,IND RUPEE,1.4984,1.4967,1.5001
28/11/2022,AUSTRALIAN $,82.3989,82.3255,82.4724
28/11/2022,CHINESE YUAN,17.0538,17.0339,17.0737
25/11/2022,US DOLLAR,122.2794,122.1794,122.3794
25/11/2022,KES / TSHS,19.0711,19.0146,19.1276
25/11/2022,STG POUND,148.0324,147.8882,148.1765
25/11/2022,SA RAND,7.1795,7.1721,7.1868
25/11/2022,KES / BIF,16.9285,16.6691,17.1878
25/11/2022,KES / USHS,30.5857,30.5198,30.6516
25/11/2022,S FRANC,129.547,129.4136,129.6804
25/11/2022,KES / RWF,8.8409,8.7605,8.9213
25/11/2022,IND RUPEE,1.4972,1.4955,1.4989
25/11/2022,DAN KRONER,17.1164,17.1012,17.1316
25/11/2022,NOR KRONER,12.3055,12.2929,12.318
25/11/2022,EURO,127.3288,127.2059,127.4518
25/11/2022,AE DIRHAM,33.291,33.2624,33.3196
25/11/2022,HONGKONG DOLLAR,15.6594,15.6466,15.6722
25/11/2022,SINGAPORE DOLLAR,88.9143,88.8384,88.9903
25/11/2022,CAN $,91.6019,91.5133,91.6906
25/11/2022,SAUDI RIYAL,32.5341,32.5032,32.565
25/11/2022,CHINESE YUAN,17.1045,17.0835,17.1256
25/11/2022,AUSTRALIAN $,82.5998,82.52,82.6795
25/11/2022,SW KRONER,11.7247,11.7134,11.736
25/11/2022,JPY (100),88.464,88.3885,88.5396
24/11/2022,EURO,126.2306,126.11,126.3512
24/11/2022,STG POUND,146.2929,146.15,146.4359
24/11/2022,KES / TSHS,19.0789,19.0224,19.1354
24/11/2022,SA RAND,7.2164,7.2083,7.2245
24/11/2022,IND RUPEE,1.4963,1.495,1.4976
24/11/2022,KES / BIF,16.9354,16.6759,17.1949
24/11/2022,CAN $,91.6572,91.5787,91.7356
24/11/2022,US DOLLAR,122.2294,122.1294,122.3294
24/11/2022,JPY (100),88.0901,88.0085,88.1717
24/11/2022,AE DIRHAM,33.2769,33.2461,33.3078
24/11/2022,KES / USHS,30.6146,30.5487,30.6806
24/11/2022,NOR KRONER,12.3406,12.3266,12.3546
24/11/2022,SINGAPORE DOLLAR,88.9685,88.886,89.051
24/11/2022,DAN KRONER,17.1603,17.1451,17.1755
24/11/2022,S FRANC,130.1698,130.0356,130.304
24/11/2022,KES / RWF,8.8433,8.7616,8.925
24/11/2022,SW KRONER,11.7344,11.7217,11.7472
24/11/2022,HONGKONG DOLLAR,15.6516,15.6388,15.6644
24/11/2022,CHINESE YUAN,17.1296,17.1136,17.1457
24/11/2022,AUSTRALIAN $,82.6821,82.5839,82.7803
24/11/2022,SAUDI RIYAL,32.5225,32.4916,32.5535
23/11/2022,KES / USHS,30.651,30.585,30.717
23/11/2022,US DOLLAR,122.1824,122.0824,122.2824
23/11/2022,SA RAND,7.0693,7.0622,7.0763
23/11/2022,EURO,126.0147,125.8882,126.1412
23/11/2022,KES / BIF,16.9407,16.6798,17.2015
23/11/2022,DAN KRONER,16.9616,16.9469,16.9764
23/11/2022,AE DIRHAM,33.2641,33.2333,33.2949
23/11/2022,KES / TSHS,19.0904,19.0379,19.1428
23/11/2022,JPY (100),86.4365,86.3566,86.5165
23/11/2022,SW KRONER,11.4476,11.4366,11.4586
23/11/2022,S FRANC,128.1813,128.0495,128.3131
23/11/2022,IND RUPEE,1.4966,1.4951,1.4981
23/11/2022,NOR KRONER,12.0181,12.0065,12.0297
23/11/2022,HONGKONG DOLLAR,15.6291,15.6163,15.6419
23/11/2022,CAN $,91.1877,91.0994,91.2759
23/11/2022,SINGAPORE DOLLAR,88.3874,88.2991,88.4758
23/11/2022,CHINESE YUAN,17.0846,17.0685,17.1008
23/11/2022,KES / RWF,8.8446,8.7609,8.9284
23/11/2022,STG POUND,145.2112,145.0653,145.3571
23/11/2022,AUSTRALIAN $,81.1352,81.0627,81.2077
23/11/2022,SAUDI RIYAL,32.5083,32.4773,32.5392
22/11/2022,EURO,125.3156,125.1965,125.4347
22/11/2022,US DOLLAR,122.1265,122.0265,122.2265
22/11/2022,KES / RWF,8.8462,8.7599,8.9325
22/11/2022,KES / USHS,30.665,30.5989,30.731
22/11/2022,KES / BIF,16.9474,16.6854,17.2094
22/11/2022,STG POUND,144.2979,144.1512,144.4447
22/11/2022,S FRANC,127.5473,127.4162,127.6783
22/11/2022,KES / TSHS,19.095,19.0384,19.1516
22/11/2022,IND RUPEE,1.4929,1.4916,1.4942
22/11/2022,NOR KRONER,11.9201,11.9058,11.9344
22/11/2022,AE DIRHAM,33.2489,33.218,33.2797
22/11/2022,JPY (100),86.0864,86.0068,86.166
22/11/2022,SINGAPORE DOLLAR,88.4494,88.3673,88.5314
22/11/2022,SAUDI RIYAL,32.496,32.4651,32.5269
22/11/2022,CHINESE YUAN,17.0683,17.0535,17.0831
22/11/2022,SA RAND,7.0537,7.0465,7.061
22/11/2022,CAN $,90.9119,90.8341,90.9897
22/11/2022,HONGKONG DOLLAR,15.6392,15.6264,15.652
22/11/2022,DAN KRONER,16.8341,16.8192,16.8491
22/11/2022,SW KRONER,11.4078,11.3936,11.4221
22/11/2022,AUSTRALIAN $,80.7195,80.6473,80.7917
21/11/2022,US DOLLAR,122.0794,121.9794,122.1794
21/11/2022,STG POUND,145.4768,145.3347,145.6188
21/11/2022,KES / TSHS,19.1024,19.0458,19.159
21/11/2022,NOR KRONER,11.9102,11.8987,11.9217
21/11/2022,KES / RWF,8.8496,8.7633,8.9359
21/11/2022,SA RAND,7.0486,7.0407,7.0565
21/11/2022,EURO,126.6691,126.5453,126.7929
21/11/2022,JPY (100),86.9357,86.8552,87.0162
21/11/2022,CAN $,91.0022,90.9141,91.0903
21/11/2022,KES / USHS,30.6195,30.5534,30.6855
21/11/2022,DAN KRONER,16.8759,16.861,16.8908
21/11/2022,HONGKONG DOLLAR,15.6216,15.6088,15.6344
21/11/2022,IND RUPEE,1.4914,1.4901,1.4927
21/11/2022,SW KRONER,11.4132,11.4023,11.4242
21/11/2022,S FRANC,127.7583,127.6202,127.8964
21/11/2022,AE DIRHAM,33.2361,33.2052,33.2669
21/11/2022,SAUDI RIYAL,32.4809,32.45,32.5118
21/11/2022,CHINESE YUAN,17.0503,17.035,17.0656
21/11/2022,KES / BIF,16.9517,16.6873,17.216
21/11/2022,AUSTRALIAN $,81.1096,81.0309,81.1882
21/11/2022,SINGAPORE DOLLAR,88.5564,88.4678,88.645
18/11/2022,STG POUND,144.8365,144.6953,144.9776
18/11/2022,SA RAND,6.9648,6.9561,6.9735
18/11/2022,EURO,126.3115,126.1859,126.4371
18/11/2022,KES / BIF,16.9586,16.6942,17.2231
18/11/2022,US DOLLAR,122.0294,121.9294,122.1294
18/11/2022,JPY (100),86.863,86.7825,86.9434
18/11/2022,NOR KRONER,11.9967,11.9851,12.0083
18/11/2022,KES / RWF,8.6234,8.5418,8.705
18/11/2022,SW KRONER,11.4765,11.4655,11.4875
18/11/2022,CAN $,91.1314,91.0397,91.223
18/11/2022,IND RUPEE,1.493,1.4916,1.4943
18/11/2022,HONGKONG DOLLAR,15.591,15.5783,15.6038
18/11/2022,DAN KRONER,16.9285,16.9135,16.9436
18/11/2022,KES / USHS,30.6484,30.5823,30.7145
18/11/2022,AUSTRALIAN $,81.0031,80.9124,81.0939
18/11/2022,AE DIRHAM,33.2234,33.1952,33.2515
18/11/2022,SINGAPORE DOLLAR,88.4816,88.3931,88.5702
18/11/2022,KES / TSHS,19.1102,19.0536,19.1668
18/11/2022,S FRANC,128.1822,128.0502,128.3142
18/11/2022,SAUDI RIYAL,32.4676,32.4367,32.4985
18/11/2022,CHINESE YUAN,17.0422,17.0202,17.0641
17/11/2022,US DOLLAR,121.9794,121.8794,122.0794
17/11/2022,KES / BIF,16.9646,16.699,17.2301
17/11/2022,KES / USHS,30.7429,30.6768,30.8091
17/11/2022,EURO,126.9421,126.8159,127.0682
17/11/2022,AE DIRHAM,33.2098,33.1816,33.2379
17/11/2022,STG POUND,144.9762,144.8429,145.1094
17/11/2022,KES / TSHS,19.118,19.0614,19.1747
17/11/2022,KES / RWF,8.6223,8.5455,8.699
17/11/2022,SW KRONER,11.6806,11.6694,11.6919
17/11/2022,SA RAND,7.0672,7.06,7.0744
17/11/2022,JPY (100),87.3747,87.2937,87.4557
17/11/2022,SINGAPORE DOLLAR,89.0914,89.0021,89.1807
17/11/2022,SAUDI RIYAL,32.4526,32.4216,32.4835
17/11/2022,HONGKONG DOLLAR,15.5936,15.5808,15.6064
17/11/2022,CAN $,91.9073,91.8181,91.9965
17/11/2022,CHINESE YUAN,17.2071,17.1833,17.2309
17/11/2022,AUSTRALIAN $,82.4642,82.3905,82.5379
17/11/2022,DAN KRONER,17.0562,17.0411,17.0714
17/11/2022,NOR KRONER,12.2375,12.2256,12.2493
17/11/2022,IND RUPEE,1.499,1.4972,1.5007
17/11/2022,S FRANC,129.5724,129.4249,129.7199
16/11/2022,STG POUND,145.2106,145.0753,145.3459
16/11/2022,SA RAND,7.072,7.0626,7.0814
16/11/2022,US DOLLAR,121.9294,121.8294,122.0294
16/11/2022,AE DIRHAM,33.1952,33.1644,33.2261
16/11/2022,KES / RWF,8.7725,8.7623,8.7828
16/11/2022,KES / USHS,30.7556,30.6893,30.8218
16/11/2022,KES / BIF,16.968,16.6988,17.2372
16/11/2022,JPY (100),87.7537,87.6786,87.8289
16/11/2022,S FRANC,129.1352,129.0019,129.2684
16/11/2022,IND RUPEE,1.5091,1.5073,1.5108
16/11/2022,SAUDI RIYAL,32.4453,32.4144,32.4762
16/11/2022,NOR KRONER,12.2705,12.2586,12.2824
16/11/2022,DAN KRONER,17.076,17.0608,17.0912
16/11/2022,SW KRONER,11.761,11.7495,11.7725
16/11/2022,EURO,126.9665,126.8418,127.0912
16/11/2022,AUSTRALIAN $,82.1012,82.0277,82.1746
16/11/2022,HONGKONG DOLLAR,15.5788,15.5661,15.5916
16/11/2022,CHINESE YUAN,17.3193,17.2955,17.3431
16/11/2022,SINGAPORE DOLLAR,89.1004,89.024,89.1767
16/11/2022,KES / TSHS,19.1259,19.0692,19.1826
16/11/2022,CAN $,91.7245,91.6355,91.8136
15/11/2022,EURO,125.6509,125.5276,125.7741
15/11/2022,STG POUND,143.6297,143.4929,143.7665
15/11/2022,KES / USHS,30.8047,30.7384,30.871
15/11/2022,SW KRONER,11.6844,11.6731,11.6956
15/11/2022,KES / RWF,8.7734,8.7618,8.7851
15/11/2022,SA RAND,7.0529,7.044,7.0617
15/11/2022,S FRANC,129.0394,128.9267,129.1521
15/11/2022,JPY (100),86.9792,86.9048,87.0537
15/11/2022,CAN $,91.8107,91.7216,91.8999
15/11/2022,AE DIRHAM,33.1869,33.1583,33.2155
15/11/2022,SINGAPORE DOLLAR,88.7266,88.6377,88.8156
15/11/2022,NOR KRONER,12.1967,12.1838,12.2096
15/11/2022,US DOLLAR,121.8971,121.7971,121.9971
15/11/2022,HONGKONG DOLLAR,15.558,15.5453,15.5708
15/11/2022,DAN KRONER,16.9165,16.9017,16.9313
15/11/2022,KES / BIF,16.9725,16.7033,17.2418
15/11/2022,CHINESE YUAN,17.2615,17.2375,17.2854
15/11/2022,KES / TSHS,19.1309,19.0742,19.1877
15/11/2022,IND RUPEE,1.5015,1.5001,1.503
15/11/2022,AUSTRALIAN $,81.6101,81.531,81.6892
15/11/2022,SAUDI RIYAL,32.4315,32.4015,32.4616
14/11/2022,STG POUND,143.1891,143.0541,143.3241
14/11/2022,KES / USHS,30.9047,30.8383,30.9711
14/11/2022,KES / TSHS,19.142,19.0853,19.1988
14/11/2022,JPY (100),87.2964,87.2154,87.3774
14/11/2022,SW KRONER,11.6705,11.6593,11.6818
14/11/2022,NOR KRONER,12.2073,12.1955,12.2192
14/11/2022,CAN $,91.5197,91.4412,91.5983
14/11/2022,KES / BIF,16.9803,16.7088,17.2518
14/11/2022,AE DIRHAM,33.1681,33.1391,33.1971
14/11/2022,EURO,125.2694,125.1465,125.3924
14/11/2022,AUSTRALIAN $,81.1486,81.0698,81.2274
14/11/2022,SAUDI RIYAL,32.405,32.3741,32.4359
14/11/2022,SINGAPORE DOLLAR,88.4307,88.342,88.5193
14/11/2022,US DOLLAR,121.8265,121.7265,121.9265
14/11/2022,KES / RWF,8.7772,8.7642,8.7902
14/11/2022,SA RAND,7.0509,7.0442,7.0575
14/11/2022,S FRANC,127.3936,127.2624,127.5248
14/11/2022,HONGKONG DOLLAR,15.5448,15.5321,15.5576
14/11/2022,IND RUPEE,1.508,1.5063,1.5098
14/11/2022,DAN KRONER,16.8525,16.8377,16.8672
14/11/2022,CHINESE YUAN,17.1204,17.1036,17.1373
11/11/2022,EURO,122.195,122.0771,122.3129
11/11/2022,SA RAND,6.9685,6.9598,6.9772
11/11/2022,S FRANC,125.2261,125.0975,125.3547
11/11/2022,US DOLLAR,121.7824,121.6824,121.8824
11/11/2022,STG POUND,139.9215,139.7847,140.0582
11/11/2022,KES / RWF,8.7785,8.7637,8.7934
11/11/2022,KES / USHS,31.039,30.9725,31.1056
11/11/2022,JPY (100),85.1774,85.0985,85.2563
11/11/2022,KES / BIF,16.9865,16.7149,17.258
11/11/2022,AE DIRHAM,33.1561,33.128,33.1842
11/11/2022,IND RUPEE,1.5042,1.5025,1.5059
11/11/2022,DAN KRONER,16.585,16.5703,16.5998
11/11/2022,NOR KRONER,11.9371,11.9256,11.9487
11/11/2022,SW KRONER,11.3719,11.3614,11.3824
11/11/2022,SINGAPORE DOLLAR,87.6132,87.535,87.6915
11/11/2022,SAUDI RIYAL,32.3932,32.3623,32.4241
11/11/2022,AUSTRALIAN $,79.5178,79.4221,79.6136
11/11/2022,HONGKONG DOLLAR,15.519,15.5063,15.5318
11/11/2022,KES / TSHS,19.149,19.0922,19.2057
11/11/2022,CAN $,90.9842,90.8959,91.0725
11/11/2022,CHINESE YUAN,16.9227,16.9029,16.9425
10/11/2022,EURO,122.3362,122.2182,122.4541
10/11/2022,STG POUND,139.6918,139.5553,139.8282
10/11/2022,SA RAND,6.8385,6.8317,6.8453
10/11/2022,AE DIRHAM,33.1441,33.116,33.1722
10/11/2022,JPY (100),83.5454,83.4739,83.6169
10/11/2022,KES / TSHS,19.1559,19.0991,19.2127
10/11/2022,NOR KRONER,11.8445,11.8331,11.856
10/11/2022,CAN $,90.5319,90.4508,90.613
10/11/2022,S FRANC,123.9318,123.8174,124.0463
10/11/2022,SW KRONER,11.2737,11.2627,11.2847
10/11/2022,IND RUPEE,1.4963,1.4948,1.4977
10/11/2022,US DOLLAR,121.7382,121.6382,121.8382
10/11/2022,SINGAPORE DOLLAR,86.9683,86.872,87.0646
10/11/2022,DAN KRONER,16.4365,16.4223,16.4506
10/11/2022,KES / RWF,8.7791,8.7615,8.7966
10/11/2022,HONGKONG DOLLAR,15.5094,15.4967,15.5222
10/11/2022,KES / USHS,31.0092,30.9427,31.0758
10/11/2022,KES / BIF,16.9926,16.7209,17.2643
10/11/2022,SAUDI RIYAL,32.3772,32.3463,32.4081
10/11/2022,AUSTRALIAN $,78.716,78.6391,78.7928
10/11/2022,CHINESE YUAN,16.7845,16.765,16.8041
9/11/2022,STG POUND,139.3376,139.2006,139.4747
9/11/2022,KES / RWF,8.7815,8.7615,8.8015
9/11/2022,EURO,121.5888,121.4724,121.7053
9/11/2022,US DOLLAR,121.6706,121.5706,121.7706
9/11/2022,NOR KRONER,11.8369,11.825,11.8487
9/11/2022,S FRANC,122.881,122.7614,123.0006
9/11/2022,KES / BIF,17.0021,16.7302,17.2739
9/11/2022,SW KRONER,11.2385,11.2277,11.2492
9/11/2022,SAUDI RIYAL,32.3644,32.336,32.3927
9/11/2022,HONGKONG DOLLAR,15.4996,15.4869,15.5124
9/11/2022,SINGAPORE DOLLAR,86.7496,86.6752,86.8239
9/11/2022,SA RAND,6.8221,6.8144,6.8298
9/11/2022,KES / TSHS,19.1666,19.1097,19.2234
9/11/2022,KES / USHS,31.0675,31.0009,31.1342
9/11/2022,CAN $,90.1664,90.079,90.2539
9/11/2022,AE DIRHAM,33.1257,33.0975,33.1538
9/11/2022,CHINESE YUAN,16.7752,16.7591,16.7913
9/11/2022,JPY (100),83.168,83.0911,83.2449
9/11/2022,IND RUPEE,1.4929,1.4911,1.4946
9/11/2022,DAN KRONER,16.363,16.3489,16.3771
9/11/2022,AUSTRALIAN $,78.7695,78.6926,78.8465
8/11/2022,US DOLLAR,121.6118,121.5118,121.7118
8/11/2022,EURO,121.3618,121.2429,121.4806
8/11/2022,KES / BIF,17.0084,16.7346,17.2823
8/11/2022,STG POUND,139.1441,139.0076,139.2806
8/11/2022,KES / TSHS,19.1758,19.1189,19.2327
8/11/2022,KES / USHS,31.0826,31.0159,31.1492
8/11/2022,JPY (100),82.8418,82.768,82.9156
8/11/2022,KES / RWF,8.7848,8.7638,8.8057
8/11/2022,S FRANC,122.5925,122.467,122.7181
8/11/2022,IND RUPEE,1.4825,1.4812,1.4838
8/11/2022,DAN KRONER,16.3481,16.3342,16.362
8/11/2022,SW KRONER,11.1847,11.1723,11.1971
8/11/2022,NOR KRONER,11.8493,11.8378,11.8608
8/11/2022,SINGAPORE DOLLAR,86.6273,86.5407,86.714
8/11/2022,HONGKONG DOLLAR,15.4923,15.4796,15.5051
8/11/2022,CHINESE YUAN,16.7838,16.7681,16.7994
8/11/2022,SAUDI RIYAL,32.3629,32.3342,32.3917
8/11/2022,AE DIRHAM,33.1088,33.0779,33.1396
8/11/2022,SA RAND,6.8378,6.8293,6.8464
8/11/2022,CAN $,89.913,89.8158,90.0102
8/11/2022,AUSTRALIAN $,78.4092,78.3386,78.4797
7/11/2022,US DOLLAR,121.5382,121.4382,121.6382
7/11/2022,EURO,119.4753,119.3594,119.5912
7/11/2022,S FRANC,122.1858,122.0607,122.3109
7/11/2022,SA RAND,6.7746,6.767,6.7821
7/11/2022,KES / USHS,31.1425,31.0758,31.2093
7/11/2022,AE DIRHAM,33.0887,33.0579,33.1196
7/11/2022,KES / RWF,8.7886,8.7662,8.8111
7/11/2022,NOR KRONER,11.7953,11.7833,11.8072
7/11/2022,KES / BIF,17.0187,16.7447,17.2927
7/11/2022,DAN KRONER,16.156,16.1416,16.1704
7/11/2022,JPY (100),82.6369,82.5661,82.7077
7/11/2022,KES / TSHS,19.1874,19.1305,19.2444
7/11/2022,IND RUPEE,1.4796,1.4782,1.4809
7/11/2022,SW KRONER,11.1513,11.1355,11.1672
7/11/2022,SAUDI RIYAL,32.3412,32.3103,32.3721
7/11/2022,STG POUND,136.6968,136.56,136.8335
7/11/2022,CAN $,89.9284,89.8411,90.0157
7/11/2022,HONGKONG DOLLAR,15.4828,15.47,15.4955
7/11/2022,SINGAPORE DOLLAR,86.329,86.2426,86.4153
7/11/2022,CHINESE YUAN,16.9153,16.8955,16.9351
7/11/2022,AUSTRALIAN $,78.1491,78.0726,78.2255
4/11/2022,EURO,118.8459,118.7294,118.9624
4/11/2022,S FRANC,120.0327,119.9102,120.1552
4/11/2022,KES / USHS,31.3177,31.2508,31.3846
4/11/2022,KES / RWF,8.7911,8.7681,8.8141
4/11/2022,SW KRONER,10.8614,10.851,10.8718
4/11/2022,NOR KRONER,11.4562,11.4451,11.4672
4/11/2022,KES / TSHS,19.1939,19.137,19.2509
4/11/2022,IND RUPEE,1.4661,1.4645,1.4678
4/11/2022,DAN KRONER,15.9724,15.9584,15.9864
4/11/2022,CHINESE YUAN,16.7652,16.7502,16.7801
4/11/2022,AUSTRALIAN $,77.096,77.0264,77.1655
4/11/2022,SINGAPORE DOLLAR,85.8364,85.7506,85.9222
4/11/2022,CAN $,88.2204,88.1349,88.3058
4/11/2022,KES / BIF,17.0227,16.7467,17.2986
4/11/2022,STG POUND,136.8968,136.7629,137.0306
4/11/2022,SA RAND,6.5906,6.5834,6.5978
4/11/2022,AE DIRHAM,33.0775,33.0467,33.1084
4/11/2022,US DOLLAR,121.4971,121.3971,121.5971
4/11/2022,JPY (100),82.2065,82.136,82.2769
4/11/2022,SAUDI RIYAL,32.3234,32.2942,32.3525
4/11/2022,HONGKONG DOLLAR,15.4781,15.4654,15.4909
3/11/2022,STG POUND,139.8485,139.7112,139.9859
3/11/2022,KES / TSHS,19.2009,19.1439,19.2579
3/11/2022,US DOLLAR,121.4529,121.3529,121.5529
3/11/2022,SA RAND,6.6644,6.6562,6.6726
3/11/2022,S FRANC,121.1924,121.0866,121.2982
3/11/2022,KES / USHS,31.0821,31.0153,31.1488
3/11/2022,JPY (100),82.45,82.3793,82.5207
3/11/2022,KES / RWF,8.7919,8.7666,8.8173
3/11/2022,KES / BIF,17.0288,16.7528,17.3049
3/11/2022,DAN KRONER,16.0388,16.0248,16.0527
3/11/2022,NOR KRONER,11.6328,11.6215,11.644
3/11/2022,SW KRONER,10.9593,10.9463,10.9723
3/11/2022,CHINESE YUAN,16.6285,16.6134,16.6436
3/11/2022,HONGKONG DOLLAR,15.4721,15.4594,15.4848
3/11/2022,AUSTRALIAN $,77.2987,77.229,77.3684
3/11/2022,SINGAPORE DOLLAR,85.7658,85.671,85.8607
3/11/2022,EURO,120.3418,120.2229,120.4606
3/11/2022,AE DIRHAM,33.0655,33.0347,33.0963
3/11/2022,CAN $,88.7101,88.6241,88.7961
3/11/2022,IND RUPEE,1.4672,1.466,1.4684
3/11/2022,SAUDI RIYAL,32.3185,32.2876,32.3494
2/11/2022,US DOLLAR,121.4147,121.3147,121.5147
2/11/2022,AE DIRHAM,33.0551,33.0243,33.0859
2/11/2022,SA RAND,6.698,6.6903,6.7056
2/11/2022,EURO,120.4262,120.3047,120.5476
2/11/2022,STG POUND,139.8879,139.7506,140.0253
2/11/2022,KES / TSHS,19.2069,19.1499,19.2639
2/11/2022,SW KRONER,11.0349,11.0227,11.0471
2/11/2022,KES / RWF,8.7924,8.7647,8.82
2/11/2022,DAN KRONER,16.1282,16.1138,16.1426
2/11/2022,KES / BIF,17.0338,16.7572,17.3103
2/11/2022,JPY (100),82.29,82.2194,82.3605
2/11/2022,S FRANC,121.5789,121.4483,121.7094
2/11/2022,NOR KRONER,11.7625,11.7511,11.7739
2/11/2022,KES / USHS,31.2154,31.1485,31.2823
2/11/2022,IND RUPEE,1.468,1.4667,1.4693
2/11/2022,CAN $,89.3018,89.2151,89.3885
2/11/2022,AUSTRALIAN $,77.9604,77.884,78.0367
2/11/2022,CHINESE YUAN,16.6983,16.6827,16.7139
2/11/2022,SINGAPORE DOLLAR,85.9604,85.8744,86.0464
2/11/2022,HONGKONG DOLLAR,15.4672,15.4545,15.48
2/11/2022,SAUDI RIYAL,32.3083,32.2774,32.3392
1/11/2022,STG POUND,139.7921,139.6612,139.9229
1/11/2022,SA RAND,6.6105,6.6037,6.6172
1/11/2022,KES / BIF,17.0387,16.7621,17.3154
1/11/2022,KES / TSHS,19.2125,19.1555,19.2696
